State,Zip,CarrierType,VehicleType,cnt
TX,76384,INDIVIDUAL,BUS NON SCHOOL,1
TX,76384,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,18
TX,76384,PRIVATE,BUS SCHOOL,2
TX,76385,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
TX,76389,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,10
TX,76401,INDIVIDUAL,BUS NON SCHOOL,1
TX,76401,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,25
TX,76424,FINANCE LEASE,BUS SCHOOL,2
TX,76424,FOR HIRE,BUS NON SCHOOL,1
TX,76424,INDIVIDUAL,BUS NON SCHOOL,1
TX,76424,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,17
TX,76426,INDIVIDUAL,BUS NON SCHOOL,2
TX,76426,INDIVIDUAL,BUS SCHOOL,1
TX,76426,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,16
TX,76426,PRIVATE,BUS NON SCHOOL,1
TX,76426,PRIVATE,BUS SCHOOL,4
TX,76427,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
TX,76430,INDIVIDUAL,BUS SCHOOL,2
TX,76430,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,8
TX,76431,INDIVIDUAL,BUS NON SCHOOL,1
TX,76431,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
TX,76432,INDIVIDUAL,BUS SCHOOL,1
TX,76432,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
TX,76433,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
TX,76437,FULL SERVICE LEASE,BUS SCHOOL,1
TX,76437,INDIVIDUAL,BUS NON SCHOOL,1
TX,76437,INDIVIDUAL,BUS SCHOOL,1
TX,76437,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,13
TX,76442,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,17
TX,76443,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,10
TX,76444,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,9
TX,76444,PRIVATE,BUS SCHOOL,2
TX,76446,INDIVIDUAL,BUS NON SCHOOL,1
TX,76446,INDIVIDUAL,BUS SCHOOL,3
TX,76446,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,13
TX,76446,PRIVATE,BUS SCHOOL,1
TX,76448,INDIVIDUAL,BUS NON SCHOOL,1
TX,76448,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,11
TX,76448,PRIVATE,BUS SCHOOL,1
TX,76449,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,10
TX,76450,DEALER,BUS NON SCHOOL,1
TX,76450,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,26
TX,76450,PRIVATE,BUS NON SCHOOL,3
TX,76450,PRIVATE,BUS SCHOOL,1
TX,76453,INDIVIDUAL,BUS NON SCHOOL,1
TX,76453,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
TX,76454,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
TX,76455,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,10
TX,76457,INDIVIDUAL,BUS NON SCHOOL,1
TX,76457,INDIVIDUAL,BUS SCHOOL,1
TX,76457,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,8
TX,76458,INDIVIDUAL,BUS NON SCHOOL,1
TX,76458,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,16
TX,76461,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
TX,76461,PRIVATE,BUS SCHOOL,1
TX,76462,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
TX,76464,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
TX,76465,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
TX,76470,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,8
TX,76471,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
TX,76471,PRIVATE,BUS NON SCHOOL,1
TX,76472,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,11
TX,76474,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
TX,76474,PRIVATE,BUS SCHOOL,3
TX,76475,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
TX,76476,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
TX,76483,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
TX,76484,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
TX,76485,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
TX,76485,PRIVATE,BUS SCHOOL,2
TX,76486,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
TX,76487,FULL SERVICE LEASE,BUS SCHOOL,1
TX,76487,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
TX,76487,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
TX,76491,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
TX,76501,FINANCE LEASE,BUS SCHOOL,5
TX,76501,INDIVIDUAL,BUS NON SCHOOL,3
TX,76501,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
TX,76501,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,11
TX,76501,PRIVATE,BUS NON SCHOOL,1
TX,76501,PRIVATE,BUS SCHOOL,1
TX,76502,FINANCE LEASE,BUS SCHOOL,1
TX,76502,FOR HIRE,BUS NON SCHOOL,1
TX,76502,INDIVIDUAL,BUS NON SCHOOL,2
TX,76502,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
TX,76502,PRIVATE,BUS SCHOOL,4
TX,76503,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
TX,76504,INDIVIDUAL,BUS SCHOOL,1
TX,76504,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,16
TX,76504,PRIVATE,BUS NON SCHOOL,1
TX,76504,PRIVATE,BUS SCHOOL,5
TX,76508,PRIVATE,BUS NON SCHOOL,1
TX,76508,PRIVATE,BUS SCHOOL,1
TX,76511,INDIVIDUAL,BUS SCHOOL,2
TX,76511,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
TX,76511,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
TX,76513,DEALER,BUS SCHOOL,1
TX,76513,FINANCE LEASE,BUS SCHOOL,6
TX,76513,FOR HIRE,BUS NON SCHOOL,1
TX,76513,INDIVIDUAL,BUS SCHOOL,2
TX,76513,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,31
TX,76513,PRIVATE,BUS SCHOOL,5
TX,76518,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
TX,76520,INDIVIDUAL,BUS NON SCHOOL,1
TX,76520,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
TX,76520,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,15
TX,76522,INDIVIDUAL,BUS NON SCHOOL,4
TX,76522,INDIVIDUAL,BUS SCHOOL,1
TX,76522,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,33
TX,76522,PRIVATE,BUS SCHOOL,1
TX,76524,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
TX,76525,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,9
TX,76527,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
TX,76527,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,12
TX,76528,INDIVIDUAL,BUS SCHOOL,1
TX,76528,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,22
TX,76530,INDIVIDUAL,BUS NON SCHOOL,1
TX,76530,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
TX,76531,INDIVIDUAL,BUS NON SCHOOL,1
TX,76531,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
TX,76531,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,16
TX,76531,PRIVATE,BUS SCHOOL,1
TX,76534,INDIVIDUAL,BUS SCHOOL,1
TX,76534,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,9
TX,76534,PRIVATE,BUS SCHOOL,1
TX,76537,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,14
TX,76538,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
TX,76539,INDIVIDUAL,BUS NON SCHOOL,1
TX,76541,FOR HIRE,BUS NON SCHOOL,13
TX,76541,FOR HIRE,BUS SCHOOL,3
TX,76541,INDIVIDUAL,BUS SCHOOL,1
TX,76541,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,10
TX,76541,PRIVATE,BUS SCHOOL,11
TX,76542,INDIVIDUAL,BUS NON SCHOOL,1
TX,76542,INDIVIDUAL,BUS SCHOOL,1
TX,76542,PRIVATE,BUS SCHOOL,4
TX,76543,FOR HIRE,BUS NON SCHOOL,1
TX,76543,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,30
TX,76543,PRIVATE,BUS NON SCHOOL,1
TX,76543,PRIVATE,BUS SCHOOL,1
TX,76544,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
TX,76548,INDIVIDUAL,BUS SCHOOL,1
TX,76548,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
TX,76548,PRIVATE,BUS SCHOOL,4
TX,76549,INDIVIDUAL,BUS SCHOOL,1
TX,76549,PRIVATE,BUS SCHOOL,1
TX,76550,INDIVIDUAL,BUS NON SCHOOL,1
TX,76550,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
TX,76550,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,35
TX,76550,PRIVATE,BUS SCHOOL,3
TX,76554,FULL SERVICE LEASE,BUS SCHOOL,1
TX,76554,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,16
TX,76556,INDIVIDUAL,BUS SCHOOL,4
TX,76556,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,9
TX,76557,INDIVIDUAL,BUS NON SCHOOL,1
TX,76557,INDIVIDUAL,BUS SCHOOL,2
TX,76557,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
TX,76558,INDIVIDUAL,BUS SCHOOL,1
TX,76559,INDIVIDUAL,BUS NON SCHOOL,1
TX,76559,INDIVIDUAL,BUS SCHOOL,1
TX,76559,PRIVATE,BUS SCHOOL,2
TX,76561,PRIVATE,BUS SCHOOL,4
TX,76567,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
TX,76567,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,8
TX,76567,PRIVATE,BUS SCHOOL,1
TX,76569,INDIVIDUAL,BUS NON SCHOOL,1
TX,76569,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,14
TX,76570,INDIVIDUAL,BUS SCHOOL,1
TX,76570,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
TX,76571,INDIVIDUAL,BUS SCHOOL,1
TX,76571,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,16
TX,76574,FINANCE LEASE,BUS NON SCHOOL,1
TX,76574,FULL SERVICE LEASE,BUS NON SCHOOL,1
TX,76574,INDIVIDUAL,BUS SCHOOL,3
TX,76574,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,15
TX,76574,PRIVATE,BUS NON SCHOOL,4
TX,76577,INDIVIDUAL,BUS SCHOOL,2
TX,76577,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,8
TX,76577,PRIVATE,BUS SCHOOL,1
TX,76578,FULL SERVICE LEASE,BUS SCHOOL,2
TX,76578,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,8
TX,76579,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,20
TX,76621,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
TX,76622,INDIVIDUAL,BUS SCHOOL,1
TX,76622,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
TX,76623,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
TX,76624,INDIVIDUAL,BUS NON SCHOOL,1
TX,76624,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,9
TX,76626,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,12
TX,76627,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
TX,76629,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
TX,76630,INDIVIDUAL,BUS SCHOOL,1
TX,76631,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
TX,76632,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
TX,76632,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
TX,76633,INDIVIDUAL,BUS SCHOOL,1
TX,76633,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,8
TX,76633,PRIVATE,BUS NON SCHOOL,1
TX,76634,INDIVIDUAL,BUS SCHOOL,1
TX,76634,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,14
TX,76635,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
TX,76636,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
TX,76637,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
TX,76638,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
TX,76639,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,8
TX,76640,FOR HIRE,BUS NON SCHOOL,2
TX,76640,PRIVATE,BUS SCHOOL,2
TX,76641,INDIVIDUAL,BUS SCHOOL,1
TX,76641,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
TX,76642,INDIVIDUAL,BUS NON SCHOOL,1
TX,76642,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
TX,76643,PRIVATE,BUS SCHOOL,1
TX,76645,INDIVIDUAL,BUS NON SCHOOL,1
TX,76645,INDIVIDUAL,BUS SCHOOL,2
TX,76645,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,14
TX,76648,FINANCE LEASE,BUS SCHOOL,1
TX,76648,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,12
TX,76649,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
TX,76651,INDIVIDUAL,BUS SCHOOL,1
TX,76651,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
TX,76652,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,9
TX,76655,INDIVIDUAL,BUS SCHOOL,2
TX,76655,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
TX,76656,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,16
TX,76657,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,8
TX,76657,PRIVATE,BUS SCHOOL,2
TX,76660,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
TX,76661,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,12
TX,76661,PRIVATE,BUS SCHOOL,1
TX,76664,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,9
TX,76665,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,10
TX,76665,PRIVATE,BUS SCHOOL,1
TX,76667,INDIVIDUAL,BUS NON SCHOOL,1
TX,76667,INDIVIDUAL,BUS SCHOOL,1
TX,76667,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,20
TX,76667,PRIVATE,BUS NON SCHOOL,1
TX,76667,STATE GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
TX,76670,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
TX,76671,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
TX,76673,INDIVIDUAL,BUS SCHOOL,1
TX,76673,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
TX,76676,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
TX,76682,INDIVIDUAL,BUS SCHOOL,1
TX,76682,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
TX,76687,INDIVIDUAL,BUS SCHOOL,1
TX,76689,INDIVIDUAL,BUS NON SCHOOL,1
TX,76689,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
TX,76690,INDIVIDUAL,BUS SCHOOL,1
TX,76690,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
TX,76691,INDIVIDUAL,BUS NON SCHOOL,1
TX,76691,INDIVIDUAL,BUS SCHOOL,1
TX,76691,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
TX,76691,PRIVATE,BUS SCHOOL,1
TX,76692,INDIVIDUAL,BUS SCHOOL,1
TX,76692,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
TX,76692,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,13
TX,76693,INDIVIDUAL,BUS NON SCHOOL,1
TX,76693,PRIVATE,BUS SCHOOL,7
TX,76701,FOR HIRE,BUS NON SCHOOL,1
TX,76701,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,3
TX,76701,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,16
TX,76701,U.S. GOVERNMENT,BUS SCHOOL,2
TX,76704,INDIVIDUAL,BUS NON SCHOOL,3
TX,76704,PRIVATE,BUS SCHOOL,7
TX,76705,FULL SERVICE LEASE,BUS SCHOOL,16
TX,76705,INDIVIDUAL,BUS NON SCHOOL,2
TX,76705,INDIVIDUAL,BUS SCHOOL,4
TX,76705,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,2
TX,76705,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,18
TX,76705,PRIVATE,BUS SCHOOL,5
TX,76706,INDIVIDUAL,BUS NON SCHOOL,2
TX,76706,INDIVIDUAL,BUS SCHOOL,1
TX,76706,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
TX,76706,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,27
TX,76706,PRIVATE,BUS NON SCHOOL,1
TX,76706,PRIVATE,BUS SCHOOL,5
TX,76708,INDIVIDUAL,BUS SCHOOL,1
TX,76708,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,2
TX,76708,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,13
TX,76708,PRIVATE,BUS SCHOOL,2
TX,76710,INDIVIDUAL,BUS SCHOOL,1
TX,76710,PRIVATE,BUS NON SCHOOL,2
TX,76712,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,26
TX,76712,PRIVATE,BUS SCHOOL,4
TX,76801,INDIVIDUAL,BUS NON SCHOOL,1
TX,76801,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,17
TX,76801,PRIVATE,BUS NON SCHOOL,2
TX,76801,PRIVATE,BUS SCHOOL,1
TX,76802,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,16
TX,76803,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
TX,76821,INDIVIDUAL,BUS SCHOOL,1
TX,76821,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,15
TX,76823,INDIVIDUAL,BUS SCHOOL,1
TX,76823,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,15
TX,76825,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,20
TX,76827,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,10
TX,76832,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
TX,76834,INDIVIDUAL,BUS SCHOOL,2
TX,76834,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,15
TX,76834,PRIVATE,BUS SCHOOL,2
TX,76837,INDIVIDUAL,BUS SCHOOL,2
TX,76837,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
TX,76837,PRIVATE,BUS SCHOOL,1
TX,76844,INDIVIDUAL,BUS NON SCHOOL,1
TX,76844,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,13
TX,76849,INDIVIDUAL,BUS NON SCHOOL,1
TX,76849,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
TX,76849,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,8
TX,76852,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
TX,76853,INDIVIDUAL,BUS SCHOOL,1
TX,76853,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
TX,76853,PRIVATE,BUS SCHOOL,1
TX,76856,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,12
TX,76856,PRIVATE,BUS NON SCHOOL,1
TX,76857,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,8
TX,76859,PRIVATE,BUS SCHOOL,3
TX,76861,FULL SERVICE LEASE,BUS SCHOOL,1
TX,76861,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
TX,76862,INDIVIDUAL,BUS NON SCHOOL,1
TX,76864,INDIVIDUAL,BUS SCHOOL,2
TX,76864,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
TX,76864,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
TX,76866,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
TX,76870,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
TX,76871,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
TX,76872,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
TX,76875,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
TX,76877,INDIVIDUAL,BUS SCHOOL,1
TX,76877,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,10
TX,76877,U.S. GOVERNMENT,BUS NON SCHOOL,3
TX,76878,INDIVIDUAL,BUS SCHOOL,2
TX,76878,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
TX,76880,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
TX,76884,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
TX,76886,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
TX,76888,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
TX,76890,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
TX,76901,INDIVIDUAL,BUS NON SCHOOL,1
TX,76901,INDIVIDUAL,BUS SCHOOL,4
TX,76901,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,19
TX,76901,PRIVATE,BUS SCHOOL,10
TX,76903,INDIVIDUAL,BUS NON SCHOOL,3
TX,76903,INDIVIDUAL,BUS SCHOOL,1
TX,76903,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
TX,76903,PRIVATE,BUS SCHOOL,8
TX,76904,INDIVIDUAL,BUS NON SCHOOL,1
TX,76904,INDIVIDUAL,BUS SCHOOL,1
TX,76904,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,6
TX,76904,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,29
TX,76904,PRIVATE,BUS NON SCHOOL,1
TX,76904,PRIVATE,BUS SCHOOL,4
TX,76904,STATE GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
TX,76904,STATE GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
TX,76905,INDIVIDUAL,BUS NON SCHOOL,1
TX,76905,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
TX,76909,STATE GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
TX,76932,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
TX,76933,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,2
TX,76933,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,5
TX,76935,FULL SERVICE LEASE,BUS SCHOOL,2
TX,76935,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
TX,76936,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,10
TX,76941,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
TX,76941,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
TX,76941,PRIVATE,BUS NON SCHOOL,1
TX,76943,INDIVIDUAL,BUS SCHOOL,1
TX,76943,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
TX,76943,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,4
TX,76945,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,6
TX,76950,FINANCE LEASE,BUS NON SCHOOL,1
TX,76950,INDIVIDUAL,BUS NON SCHOOL,1
TX,76950,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,15
TX,76950,PRIVATE,BUS SCHOOL,1
TX,76951,INDIVIDUAL,BUS NON SCHOOL,1
TX,76951,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
TX,76957,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
TX,76957,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,18
TX,76958,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,7
TX,77001,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,1
TX,77002,FINANCE LEASE,BUS NON SCHOOL,25
TX,77002,FINANCE LEASE,BUS SCHOOL,12
TX,77002,FOR HIRE,BUS SCHOOL,2
TX,77002,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,32
TX,77002,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
TX,77002,PRIVATE,BUS SCHOOL,3
TX,77002,STATE GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,10
TX,77002,STATE GOVERNMENT (U.S. ONLY),BUS SCHOOL,3
TX,77003,FINANCE LEASE,BUS NON SCHOOL,1
TX,77003,FOR HIRE,BUS NON SCHOOL,5
TX,77003,INDIVIDUAL,BUS SCHOOL,3
TX,77003,PRIVATE,BUS SCHOOL,1
TX,77004,INDIVIDUAL,BUS SCHOOL,1
TX,77004,PRIVATE,BUS NON SCHOOL,1
TX,77004,PRIVATE,BUS SCHOOL,6
TX,77004,STATE GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,4
TX,77005,INDIVIDUAL,BUS NON SCHOOL,1
TX,77005,PRIVATE,BUS NON SCHOOL,3
TX,77006,PRIVATE,BUS SCHOOL,1
TX,77007,INDIVIDUAL,BUS NON SCHOOL,1
TX,77007,INDIVIDUAL,BUS SCHOOL,3
TX,77007,PRIVATE,BUS NON SCHOOL,1
TX,77007,PRIVATE,BUS SCHOOL,15
TX,77008,DEALER,BUS SCHOOL,1
TX,77008,FOR HIRE,BUS NON SCHOOL,1
TX,77008,INDIVIDUAL,BUS NON SCHOOL,2
TX,77008,INDIVIDUAL,BUS SCHOOL,2
TX,77008,LOCAL GOVERNMENT (U.S. ONLY),BUS NON SCHOOL,1
TX,77008,LOCAL GOVERNMENT (U.S. ONLY),BUS SCHOOL,2
