ntdid,name,mode,servicetype,time,Small_Systems_Waiver_Fl,Begin_Tm,End_Tm,Rail_Cars_Num,vmt,vmt_rev,V_Pc_Deadmiles,Pass_Car_Sched_Rev_Miles_Num,Pass_Car_Hrs_Num,Pass_Car_Rev_Hrs_Num,V_Pc_Deadhours,Veh_Oper_Num,Veh_Miles_Num,Veh_Rev_Miles_Num,Train_Deadmiles,Veh_Hrs_Num,Veh_Rev_Hours_Num,Train_Deadhours,Charter_Hrs_Num,School_Bus_Hrs_Num,Unl_Pass_Trips_Num,Ada_Unl_Pass_Trips_Num,Sponsored_Service,pmt,Days_Operated_Num,Strike_Days_Num,Emergency_Days_Num
9136,"Regional Public Transportation Authority, dba: Valley Metro",DR,PT,Annual Total,N,,,,1976357,1626792,349565,,134534,114766,19768,,,,0,,,0,0,0,213368,168946,0,1780125,366,0,0
9136,"Regional Public Transportation Authority, dba: Valley Metro",DT,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",DT,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",DT,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",DT,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",DT,PT,Average Typical Weekday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",DT,PT,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",DT,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",DT,PT,Annual Total,N,,,17,293606,293606,0,,13803,13803,0,,,,0,,,0,,,42935,5478,0,319569,355,0,0
9136,"Regional Public Transportation Authority, dba: Valley Metro",MB,PT,Average Weekday - AM Peak,N,600,900,154,,,0,,,,0,,,,0,,,0,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",MB,PT,Average Weekday - Midday,N,900,1500,97,,,0,,,,0,,,,0,,,0,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",MB,PT,Average Weekday - PM Peak,N,1500,1800,168,,,0,,,,0,,,,0,,,0,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",MB,PT,Average Weekday - Other,N,,,82,,,0,,,,0,,,,0,,,0,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",MB,PT,Average Typical Weekday,N,513,2036,168,28527,21407,7120,21412,1833,1546,287,,,,0,,,0,,,31280,,,174230,251,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",MB,PT,Average Typical Saturday,N,510,2202,64,12269,10232,2037,10233,949,870,79,,,,0,,,0,,,13709,,,55659,52,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",MB,PT,Average Typical Sunday,N,610,2153,37,7530,6251,1279,6253,556,509,47,,,,0,,,0,,,7296,,,26630,63,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",MB,PT,Annual Total,N,,,,8267551,6294484,1973067,6295933,543562,463938,79624,,,,0,,,0,,,9023817,,,48907091,366,,
9137,Surprise Dial-A-Ride Transit System,DR,DO,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9137,Surprise Dial-A-Ride Transit System,DR,DO,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9137,Surprise Dial-A-Ride Transit System,DR,DO,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9137,Surprise Dial-A-Ride Transit System,DR,DO,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9137,Surprise Dial-A-Ride Transit System,DR,DO,Average Typical Weekday,N,700,1700,7,630,339,291,,51,36,15,,,,0,,,0,,,97,,,469,250,,
9137,Surprise Dial-A-Ride Transit System,DR,DO,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9137,Surprise Dial-A-Ride Transit System,DR,DO,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9137,Surprise Dial-A-Ride Transit System,DR,DO,Annual Total,N,,,,157476,84636,72840,,12747,8955,3792,,,,0,,,0,,,24301,3237,,117159,250,,
9140,Peoria Transit,DR,DO,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9140,Peoria Transit,DR,DO,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9140,Peoria Transit,DR,DO,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9140,Peoria Transit,DR,DO,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9140,Peoria Transit,DR,DO,Average Typical Weekday,N,600,1800,5,442,415,27,,32,30,2,,,,0,,,0,,,99,,,560,251,,
9140,Peoria Transit,DR,DO,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9140,Peoria Transit,DR,DO,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9140,Peoria Transit,DR,DO,Annual Total,N,,,,111061,103166,7895,,7961,7621,340,,,,0,,,0,,,24700,916,,140764,251,,
9142,Unitrans - City of Davis/ASUCD,MB,DO,Average Weekday - AM Peak,N,700,1000,36,,,0,,,,0,,,,0,,,0,,,,,,,,,
9142,Unitrans - City of Davis/ASUCD,MB,DO,Average Weekday - Midday,N,1000,1500,27,,,0,,,,0,,,,0,,,0,,,,,,,,,
9142,Unitrans - City of Davis/ASUCD,MB,DO,Average Weekday - PM Peak,N,1500,1830,32,,,0,,,,0,,,,0,,,0,,,,,,,,,
9142,Unitrans - City of Davis/ASUCD,MB,DO,Average Weekday - Other,N,,,10,,,0,,,,0,,,,0,,,0,,,,,,,,,
9142,Unitrans - City of Davis/ASUCD,MB,DO,Average Typical Weekday,N,630,2330,36,3254,3002,252,3036,319,301,18,,,,0,,,0,,,14298,,,31599,249,,
9142,Unitrans - City of Davis/ASUCD,MB,DO,Average Typical Saturday,N,900,1800,4,544,527,17,483,44,42,2,,,,0,,,0,,,1304,,,3299,57,,
9142,Unitrans - City of Davis/ASUCD,MB,DO,Average Typical Sunday,N,900,2000,4,506,483,23,495,39,36,3,,,,0,,,0,,,836,,,2275,53,,
9142,Unitrans - City of Davis/ASUCD,MB,DO,Annual Total,N,,,,868003,803164,64839,809045,83969,79345,4624,,,,0,,,0,554,0,3678809,,,8176553,359,,
9144,Livermore / Amador Valley Transit Authority,DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9144,Livermore / Amador Valley Transit Authority,DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9144,Livermore / Amador Valley Transit Authority,DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9144,Livermore / Amador Valley Transit Authority,DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9144,Livermore / Amador Valley Transit Authority,DR,PT,Average Typical Weekday,N,430,130,12,731,661,70,,99,86,13,,,,0,,,0,,,152,,,805,252,0,0
9144,Livermore / Amador Valley Transit Authority,DR,PT,Average Typical Saturday,N,500,115,6,311,263,48,,44,34,10,,,,0,,,0,,,54,,,319,58,0,0
9144,Livermore / Amador Valley Transit Authority,DR,PT,Average Typical Sunday,N,500,115,6,281,236,45,,41,33,8,,,,0,,,0,,,59,,,305,54,0,0
9144,Livermore / Amador Valley Transit Authority,DR,PT,Annual Total,N,,,,217441,194473,22968,,29812,25459,4353,,,,0,,,0,0,0,44596,44596,0,236723,364,0,0
9144,Livermore / Amador Valley Transit Authority,MB,PT,Average Weekday - AM Peak,N,530,900,51,,,0,,,,0,,,,0,,,0,,,,,,,,,
9144,Livermore / Amador Valley Transit Authority,MB,PT,Average Weekday - Midday,N,900,1500,20,,,0,,,,0,,,,0,,,0,,,,,,,,,
9144,Livermore / Amador Valley Transit Authority,MB,PT,Average Weekday - PM Peak,N,1500,1830,45,,,0,,,,0,,,,0,,,0,,,,,,,,,
9144,Livermore / Amador Valley Transit Authority,MB,PT,Average Weekday - Other,N,,,7,,,0,,,,0,,,,0,,,0,,,,,,,,,
9144,Livermore / Amador Valley Transit Authority,MB,PT,Average Typical Weekday,N,442,144,51,7709,6556,1153,6536,489,434,55,,,,0,,,0,,,6101,,,29102,252,,
9144,Livermore / Amador Valley Transit Authority,MB,PT,Average Typical Saturday,N,457,114,13,2563,2400,163,2390,183,176,7,,,,0,,,0,,,2291,,,12830,58,,
9144,Livermore / Amador Valley Transit Authority,MB,PT,Average Typical Sunday,N,517,114,6,1370,1301,69,1296,100,97,3,,,,0,,,0,,,1475,,,8113,54,,
9144,Livermore / Amador Valley Transit Authority,MB,PT,Annual Total,N,,,,2165325,1861569,303756,1855438,139191,125119,14072,,,,0,,,0,,,1751211,,,8545910,364,,
9146,Foothill Transit,MB,PT,Average Weekday - AM Peak,N,500,900,266,,,0,,,,0,,,,0,,,0,,,,,,,,,
9146,Foothill Transit,MB,PT,Average Weekday - Midday,N,900,1500,131,,,0,,,,0,,,,0,,,0,,,,,,,,,
9146,Foothill Transit,MB,PT,Average Weekday - PM Peak,N,1500,1900,245,,,0,,,,0,,,,0,,,0,,,,,,,,,
9146,Foothill Transit,MB,PT,Average Weekday - Other,N,,,128,,,0,,,,0,,,,0,,,0,,,,,,,,,
9146,Foothill Transit,MB,PT,Average Typical Weekday,N,1,2400,266,42444,32104,10340,32128,2549,2174,375,,,,0,,,0,,,46310,,,338677,254,,
9146,Foothill Transit,MB,PT,Average Typical Saturday,N,1,2400,111,19289,16930,2359,16941,1315,1199,116,,,,0,,,0,,,22172,,,131801,53,,
9146,Foothill Transit,MB,PT,Average Typical Sunday,N,1,2400,110,19264,16933,2331,16941,1318,1201,117,,,,0,,,0,,,15636,,,106544,59,,
9146,Foothill Transit,MB,PT,Annual Total,N,,,,13062668,9957923,3104745,10057904,790042,671603,118439,,,,0,,,0,2660,,13860335,,,99295539,366,,
9147,City of Los Angeles Department of Transportation,CB,PT,Average Weekday - AM Peak,N,706,900,83,,,0,,,,0,,,,0,,,0,,,,,,,,,
9147,City of Los Angeles Department of Transportation,CB,PT,Average Weekday - Midday,N,900,1615,4,,,0,,,,0,,,,0,,,0,,,,,,,,,
9147,City of Los Angeles Department of Transportation,CB,PT,Average Weekday - PM Peak,N,1615,1900,83,,,0,,,,0,,,,0,,,0,,,,,,,,,
9147,City of Los Angeles Department of Transportation,CB,PT,Average Weekday - Other,N,,,4,,,0,,,,0,,,,0,,,0,,,,,,,,,
9147,City of Los Angeles Department of Transportation,CB,PT,Average Typical Weekday,N,430,2200,83,12186,6495,5691,6508,535,298,237,,,,0,,,0,,,6763,,,116839,261,,
9147,City of Los Angeles Department of Transportation,CB,PT,Average Typical Saturday,N,430,2200,4,639,512,127,513,31,28,3,,,,0,,,0,,,723,,,1582,53,,
9147,City of Los Angeles Department of Transportation,CB,PT,Average Typical Sunday,N,430,2200,4,713,571,142,572,34,32,2,,,,0,,,0,,,770,,,3841,52,,
9147,City of Los Angeles Department of Transportation,CB,PT,Annual Total,N,,,,3251593,1752136,1499457,1755573,143072,80943,62129,,,,0,,,0,,,1843374,,,30778530,366,,
9147,City of Los Angeles Department of Transportation,DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9147,City of Los Angeles Department of Transportation,DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9147,City of Los Angeles Department of Transportation,DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9147,City of Los Angeles Department of Transportation,DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9147,City of Los Angeles Department of Transportation,DR,PT,Average Typical Weekday,N,600,1700,99,5129,4283,846,,591,474,117,,,,0,,,0,,,830,,,4380,261,,
9147,City of Los Angeles Department of Transportation,DR,PT,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,0,,
9147,City of Los Angeles Department of Transportation,DR,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,0,,
9147,City of Los Angeles Department of Transportation,DR,PT,Annual Total,N,,,,1338776,1117882,220894,,154309,123823,30486,,,,0,,,0,,,216632,,,1143228,261,,
9147,City of Los Angeles Department of Transportation,DT,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9147,City of Los Angeles Department of Transportation,DT,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9147,City of Los Angeles Department of Transportation,DT,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9147,City of Los Angeles Department of Transportation,DT,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9147,City of Los Angeles Department of Transportation,DT,PT,Average Typical Weekday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9147,City of Los Angeles Department of Transportation,DT,PT,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9147,City of Los Angeles Department of Transportation,DT,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9147,City of Los Angeles Department of Transportation,DT,PT,Annual Total,N,,,9,239286,239286,0,,16843,16843,0,,,,0,,,0,,,130685,,,297956,365,,
9147,City of Los Angeles Department of Transportation,MB,PT,Average Weekday - AM Peak,N,706,900,169,,,0,,,,0,,,,0,,,0,,,,,,,,,
9147,City of Los Angeles Department of Transportation,MB,PT,Average Weekday - Midday,N,900,1615,106,,,0,,,,0,,,,0,,,0,,,,,,,,,
9147,City of Los Angeles Department of Transportation,MB,PT,Average Weekday - PM Peak,N,1615,1900,169,,,0,,,,0,,,,0,,,0,,,,,,,,,
9147,City of Los Angeles Department of Transportation,MB,PT,Average Weekday - Other,N,,,97,,,0,,,,0,,,,0,,,0,,,,,,,,,
9147,City of Los Angeles Department of Transportation,MB,PT,Average Typical Weekday,N,430,2317,169,17763,15877,1886,15922,1941,1815,126,,,,0,,,0,,,72298,,,136496,261,,
9147,City of Los Angeles Department of Transportation,MB,PT,Average Typical Saturday,N,430,2317,107,11314,9991,1323,10028,1117,1038,79,,,,0,,,0,,,39175,,,1835,53,,
9147,City of Los Angeles Department of Transportation,MB,PT,Average Typical Sunday,N,430,2317,36,5660,5053,607,5070,558,526,32,,,,0,,,0,,,21717,,,4455,52,,
9147,City of Los Angeles Department of Transportation,MB,PT,Annual Total,N,,,,5530160,4936076,594084,4950701,594701,556196,38505,,,,0,,,0,,,22075352,,,35693321,366,,
9148,Victor Valley Transit Authority,DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9148,Victor Valley Transit Authority,DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9148,Victor Valley Transit Authority,DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9148,Victor Valley Transit Authority,DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9148,Victor Valley Transit Authority,DR,PT,Average Typical Weekday,N,430,2250,26,3117,2444,673,,183,148,35,,,,0,,,0,,,420,,,4981,257,,
9148,Victor Valley Transit Authority,DR,PT,Average Typical Saturday,N,550,2105,13,1058,888,170,,63,52,11,,,,0,,,0,,,103,,,1203,53,,
9148,Victor Valley Transit Authority,DR,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9148,Victor Valley Transit Authority,DR,PT,Annual Total,N,,,,857206,675169,182037,,50292,40757,9535,,,,0,,,0,,,113434,113434,,1343930,310,,
9148,Victor Valley Transit Authority,MB,PT,Average Weekday - AM Peak,N,310,655,31,,,0,,,,0,,,,0,,,0,,,,,,,,,
9148,Victor Valley Transit Authority,MB,PT,Average Weekday - Midday,N,655,1822,35,,,0,,,,0,,,,0,,,0,,,,,,,,,
9148,Victor Valley Transit Authority,MB,PT,Average Weekday - PM Peak,N,1822,2215,30,,,0,,,,0,,,,0,,,0,,,,,,,,,
9148,Victor Valley Transit Authority,MB,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9148,Victor Valley Transit Authority,MB,PT,Average Typical Weekday,N,310,2215,35,6959,6216,743,6221,382,357,25,,,,0,,,0,,,6113,,,36495,257,,
9148,Victor Valley Transit Authority,MB,PT,Average Typical Saturday,N,525,2115,22,5257,4846,411,4850,307,290,17,,,,0,,,0,,,3699,,,22194,53,,
9148,Victor Valley Transit Authority,MB,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9148,Victor Valley Transit Authority,MB,PT,Annual Total,N,,,,2066955,1854239,212716,1855824,114334,107109,7225,,,,0,,,0,,,1767178,,,10555397,310,,
9149,City of Lompoc - Lompoc Transit,DR,PT,Average Weekday - AM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,DR,PT,Average Weekday - Midday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,DR,PT,Average Weekday - PM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,DR,PT,Average Weekday - Other,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,DR,PT,Average Typical Weekday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,DR,PT,Average Typical Saturday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,DR,PT,Average Typical Sunday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,DR,PT,Annual Total,Y,,,,,48790,-48790,,,5416,-5416,,,,0,,,0,,,15053,,,,,,
9149,City of Lompoc - Lompoc Transit,MB,PT,Average Weekday - AM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,MB,PT,Average Weekday - Midday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,MB,PT,Average Weekday - PM Peak,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,MB,PT,Average Weekday - Other,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,MB,PT,Average Typical Weekday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,MB,PT,Average Typical Saturday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,MB,PT,Average Typical Sunday,Y,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9149,City of Lompoc - Lompoc Transit,MB,PT,Annual Total,Y,,,,,287582,-287582,,,18284,-18284,,,,0,,,0,,,122690,,,,,,
9151,Southern California Regional Rail Authority dba: Metrolink,CR,PT,Average Weekday - AM Peak,N,358,830,172,,15171,-15171,,,,0,37,,,0,,,0,,,21188,,,,,,
9151,Southern California Regional Rail Authority dba: Metrolink,CR,PT,Average Weekday - Midday,N,830,1530,126,,10600,-10600,,,,0,27,,,0,,,0,,,5758,,,,,,
9151,Southern California Regional Rail Authority dba: Metrolink,CR,PT,Average Weekday - PM Peak,N,1530,1855,172,,13174,-13174,,,,0,37,,,0,,,0,,,20824,,,,,,
9151,Southern California Regional Rail Authority dba: Metrolink,CR,PT,Average Weekday - Other,N,,,32,,2818,-2818,,,,0,7,,,0,,,0,,,1067,,,,,,
9151,Southern California Regional Rail Authority dba: Metrolink,CR,PT,Average Typical Weekday,N,358,2300,172,42887,41763,1124,42044,1204,1063,141,37,9447,9176,271,267,234,33,,,48837,,,1609800,255,,
9151,Southern California Regional Rail Authority dba: Metrolink,CR,PT,Average Typical Saturday,N,615,2330,47,11884,11841,43,12936,322,318,4,10,2670,2656,14,73,71,2,,,8184,,,269769,53,,
9151,Southern California Regional Rail Authority dba: Metrolink,CR,PT,Average Typical Sunday,N,620,2100,33,8512,8469,43,9582,230,226,4,7,1899,1885,14,52,50,2,,,5267,,,173615,51,,
9151,Southern California Regional Rail Authority dba: Metrolink,CR,PT,Annual Total,N,,,,12000073,11708993,291080,11895603,335915,299389,36526,,2647347,2576652,70695,74611,66141,8470,,,13155790,,,433650956,359,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,HR,DO,Average Weekday - AM Peak,N,500,900,70,,4917,-4917,,,,0,13,,,0,,,0,,,33950,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,HR,DO,Average Weekday - Midday,N,900,1500,48,,4755,-4755,,,,0,9,,,0,,,0,,,43313,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,HR,DO,Average Weekday - PM Peak,N,1500,1900,68,,5172,-5172,,,,0,13,,,0,,,0,,,52947,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,HR,DO,Average Weekday - Other,N,,,24,,3473,-3473,,,,0,6,,,0,,,0,,,21517,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,HR,DO,Average Typical Weekday,N,430,123,70,18950,18320,630,18333,876,797,79,13,4240,4097,143,205,185,20,,,151727,,,725335,255,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,HR,DO,Average Typical Saturday,N,430,123,38,13754,13469,285,13472,625,596,29,11,3768,3680,88,179,170,9,,,89665,,,460536,53,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,HR,DO,Average Typical Sunday,N,430,123,38,13565,13292,273,13305,615,587,28,11,3719,3628,91,177,168,9,,,74021,,,384742,58,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,HR,DO,Annual Total,N,,,,6348069,6156263,191806,6160599,292127,268801,23326,,1496484,1450314,46170,71940,65944,5996,,,47735749,,,231683864,366,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,LR,DO,Average Weekday - AM Peak,N,500,900,140,,9290,-9290,,,,0,57,,,0,,,0,,,41843,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,LR,DO,Average Weekday - Midday,N,900,1500,102,,8926,-8926,,,,0,41,,,0,,,0,,,49677,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,LR,DO,Average Weekday - PM Peak,N,1500,1900,140,,9567,-9567,,,,0,57,,,0,,,0,,,56739,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,LR,DO,Average Weekday - Other,N,,,69,,5973,-5973,,,,0,32,,,0,,,0,,,20777,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,LR,DO,Average Typical Weekday,N,336,157,140,34369,33725,644,33800,1643,1553,90,57,14991,14683,308,716,670,46,,,169036,,,1145593,255,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,LR,DO,Average Typical Saturday,N,336,139,88,23520,23107,413,23147,1187,1117,70,35,10797,10610,187,535,505,30,,,107425,,,731639,53,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,LR,DO,Average Typical Sunday,N,336,139,88,23163,22739,424,22772,1165,1097,68,35,10705,10500,205,532,501,31,,,85917,,,609127,58,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,LR,DO,Annual Total,N,,,,11354078,11143402,210676,11166574,549581,518746,30835,,5015913,4915409,100504,241742,226661,15081,,,53780784,,,366232501,366,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,MB,DO,Average Weekday - AM Peak,N,600,930,1723,,,0,,,,0,,,,0,,,0,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,MB,DO,Average Weekday - Midday,N,930,1400,1227,,,0,,,,0,,,,0,,,0,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,MB,DO,Average Weekday - PM Peak,N,1400,1830,1743,,,0,,,,0,,,,0,,,0,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,MB,DO,Average Weekday - Other,N,,,1367,,,0,,,,0,,,,0,,,0,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,MB,DO,Average Typical Weekday,N,0,2400,1743,260627,213289,47338,215542,21530,19381,2149,,,,0,,,0,,,1063520,,,4448810,255,0,0
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,MB,DO,Average Typical Saturday,N,0,2400,976,167054,146823,20231,148127,14098,13251,847,,,,0,,,0,,,707841,,,2967232,53,0,0
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,MB,DO,Average Typical Sunday,N,0,2400,758,137256,121548,15708,122567,11137,10504,633,,,,0,,,0,,,515395,,,2239791,58,0,0
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,MB,DO,Annual Total,N,,,,83274611,69220076,14054535,69922924,6883260,6253687,629573,,,,0,,,0,,,338606083,,,1421617724,366,0,0
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,MB,PT,Average Weekday - AM Peak,N,600,930,121,,,0,,,,0,,,,0,,,0,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,MB,PT,Average Weekday - Midday,N,930,1400,78,,,0,,,,0,,,,0,,,0,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,MB,PT,Average Weekday - PM Peak,N,1400,1830,118,,,0,,,,0,,,,0,,,0,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,MB,PT,Average Weekday - Other,N,,,106,,,0,,,,0,,,,0,,,0,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,MB,PT,Average Typical Weekday,N,345,2400,121,22044,17673,4371,17707,1598,1444,154,,,,0,,,0,,,43961,,,154743,255,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,MB,PT,Average Typical Saturday,N,410,2400,64,12381,10769,1612,10783,922,862,60,,,,0,,,0,,,24759,,,88885,53,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,MB,PT,Average Typical Sunday,N,440,2400,73,10272,8899,1373,8912,742,691,51,,,,0,,,0,,,17984,,,63484,58,,
